ID_REF,GSM77298,GSM77299,GSM77300,GSM77301,GSM77302,GSM77303,GSM77304,GSM77305,GSM77306,GSM77307,GSM77308,GSM77309,GSM77310,GSM77311,GSM77312,GSM77313,GSM77314,GSM77315,GSM77316,GSM77317,GSM77318,GSM77319,GSM77320,GSM77321,GSM77322,GSM77323,GSM77324,GSM77325,GSM77326,GSM77327,GSM77328,GSM77329,GSM77330,GSM77331,GSM77332,GSM77333,mean,std
YLR256W,2.39160037,5.872832298,6.331441402,7.707536697,8.800224304,8.18954277,7.976164341,7.036572933,4.768764973,3.226457357,2.8904109,2.055837631,2.319173574,3.905682087,6.388261795,8.372146606,8.110367775,7.084693432,8.05561161,3.528077841,4.596571445,3.442842245,1.903433442,2.638530493,2.40415144,5.401183605,7.668552399,6.590263844,7.917355537,7.523109436,6.811196804,3.960444689,3.5637362,2.957677126,2.034378052,2.106846333,5.181435383,2.318810144
YLR257W,4.858115673,4.272832394,3.374574184,4.865016937,5.373737335,4.647058964,4.605633736,5.384534836,6.138014793,5.915919781,6.101598263,5.24771595,5.494833946,4.523863792,4.262979984,5.119863033,5.759197235,4.366326332,4.05561161,4.457883358,13.59771442,6.452111244,4.671673775,6.875869274,5.250305176,3.743195057,4.292986393,4.633874416,4.852272987,5.113445282,4.218441486,6.228676796,8.938462257,6.238188744,4.70576334,5.482364655,5.392240484,1.718291416
YLR258W,3.417707205,12.13410378,9.771850586,11.81439877,9.334456444,8.826797485,8.968580246,6.019853592,0.521791756,1.630044818,1.544520617,1.211167574,3.700344563,11.39545441,11.42889309,11.83904076,13.42586422,6.165306091,5.704751968,1.984881282,2.007999897,1.725025654,1.270386338,1.589871049,3.907203913,13.24852085,13.85181046,7.049695969,7.72210741,6.268907547,4.757409573,1.15451169,1.427472472,1.441929102,0.95348835,1.29668045,5.847578611,4.38966444
YLR259C,42.83314514,45.29364014,31.3689003,38.09674072,32.96408844,31.83660316,35.67713928,32.72413635,14.37530327,36.52242279,53.81620789,33.49035645,51.67623901,35.35113525,27.24266243,36.10160065,40.36789322,22.0714283,22.36905861,17.70410347,42.58171082,36.24407959,38.18240356,35.53922653,51.81196594,36.40473175,31.98303223,18.08316422,25.75309753,25.04411697,22.14818954,14.38936901,34.94835281,32.10826874,34.72800827,36.21472931,33.27909032,9.596591109
YLR260W,1.651532412,1.31445086,1.300794601,1.628796458,1.189674616,1.779956341,2.069339037,2.401253939,1.301452875,1.528027058,2.101598263,1.19695425,1.874856591,1.042045474,1.124153495,1.882420063,2.196209669,1.381632566,1.634984732,2.205183506,2.516571283,1.599382043,1.738197446,1.785501599,1.771672845,1.030769229,1.580316782,0.958417892,1.489669323,1.454831958,1.321624637,1.710753798,1.746153831,1.613188863,1.446916103,1.477178216,1.61240174,0.374398063
YLR261C,1.396140814,1.135260105,0.591373444,0.752530992,0.282828301,0.728758156,0.767063916,0.984326005,0.883777261,1.093049407,1.187214613,1.028426409,1.626865745,0.764772773,0.670428872,0.960045636,0.802675605,0.545918345,0.602628887,0.944924414,1.65257144,1.030895948,1.116952777,1.369414091,1.291819334,0.808284044,0.971719503,0.398580134,0.719008207,0.567226887,0.301866084,0.950556219,1.065934062,1.212598443,1.15773499,1.21991694,0.932891356,0.326877414
YLR261C,1.574347258,1.574566364,1.09307611,1.836895466,0.573512912,1.690631747,1.880823374,2.225705385,1.878934622,1.400224328,1.505707741,1.284263968,1.563719869,1.713636398,1.03160274,2.882420063,2.476031303,1.649999976,1.71486342,2.152267933,2.118857145,1.410916567,1.607296109,2.159880877,1.976800919,1.124260426,1.800904989,1.581135869,2.243801594,2.180672407,0.872667432,2.46353507,1.97912097,1.568897605,1.691607594,1.644190788,1.725771593,0.464950326
YLR262C,0.992054522,0.809248567,0.746878564,0.410573691,0.191919208,0.630718946,0.687973976,0.946708441,1.002421379,0.441704065,1.005707741,0.511675119,0.952927709,0.988636374,0.36794579,0.96347034,1.01449275,0.840816319,0.463093996,0.319654435,0.942857146,0.61174047,0.60085839,0.944389284,0.901098967,0.650887609,1.190045238,1.456389546,0.715909123,0.792016864,0.131723389,0.891223669,0.949450612,0.491141737,1.032355905,0.981327713,0.765889933,0.285752639
YLR262C-A,5.370034218,2.669363976,3.800226927,3.631046057,3.08866477,2.370370388,2.939327955,2.829675913,8.859563828,6.108745098,7.715754032,7.352284431,3.315729141,4.375,4.354401588,3.099315166,4.503901958,4.797959328,3,4.268898487,5.32914257,4.653964996,5.296137333,4.888778687,4.825397015,6.72544384,5.071267128,5.956389427,5.551652908,6.559874058,3.492865324,7.082818031,5.059340954,5.625984192,6.075834274,5.774896145,4.900556948,1.535861828
YLR263W,0.177071512,0.121387281,0.039727584,0.152980879,0.191919208,0.148148149,0.305525452,0.222570524,0.422518194,0.156950682,0.333333343,0.164467007,0.154994264,0.089772731,0.209932283,0.14611873,0.32441473,0.174489796,0.247724965,0.237580985,0.212571427,0.225540668,0.189914167,0.188679248,0.162393168,0.287573963,0.142533943,0.197768778,0.127066121,0.237394974,0.321624577,0.304079086,0.179120868,0.284448802,0.24469161,0.20331949,0.209176366,0.076144257
YLR264W,14.54370117,7.721387386,13.72077274,16.03599548,18.19079781,15.3932457,16.06608772,23.80773163,51.88256836,34.60538483,30.00570869,29.04162407,17.0241127,8.739772797,14.64672565,13.96803665,13.01114845,18.39387703,13.1506567,33.81641388,42.74628448,29.15962791,33.97854233,20.41410065,16.48718071,6.615384579,12.79524899,9.933063507,14.33057785,18.92542076,20.21075821,49.64770889,42.64505386,24.79822731,26.24266624,23.56223869,22.11827318,11.39155046
YLR264W,9.527810097,6.567629814,11.72304249,11.0731163,10.35241413,8.009803772,9.299024582,10.56008339,31.01210785,17.54596519,16.32305908,15.37258816,8.743972778,7.099999905,11.15011311,7.995434284,9.826086998,10.25101948,8.148634911,17.48920059,19.893713,14.29866123,15.97103024,10.75570965,8.748474121,6.699408054,9.959276199,9.647059441,9.113636017,11.81092453,12.62897968,26.1742878,20.22857285,14.03543282,14.88877583,13.36514473,12.67472759,5.269382383
YLR265C,0.006810443,0.003468208,0.005675369,0.003374578,0.01234568,0.006535948,0.005417118,0.006269593,0.048426151,0.00896861,0.010273973,0.028426396,0.006888635,0.003409091,0.007900677,0.006849315,0.006688964,0.002040816,0.004044489,0.033477321,0.002285714,0.004119465,0.003218884,0.002979146,0.010989011,0.007100592,0.012443439,0.005070994,0.003099174,0.011554622,0.006586169,0.079110011,0.003296704,0.005905512,0.003033367,0.00726141,0.010704044,0.014795183
YLR266C,0.402951181,0.436994195,0.712826312,0.512935877,0.586980939,0.412854046,0.374864548,0.347962379,0.273607761,0.411435008,0.555936098,0.391878158,0.373134345,0.689772785,0.443566561,0.456621021,0.622073591,0.5734694,0.34378159,0.142548591,0.316571444,0.420185357,0.335836887,0.378351539,0.518925548,0.500591695,0.450226247,0.512170434,0.567148745,0.559873939,0.366630107,0.200247213,0.363736242,0.513779521,0.564206243,0.423236489,0.446053112,0.122569312
YLR267W,0.473325789,1.161849737,1.089670897,1.17660296,1.125701547,1.058823466,0.827735603,0.85266459,0.211864412,0.246636778,0.583333313,0.364467025,0.590126336,1.160227299,0.80812639,0.71347034,1.272017837,1.053061128,0.786653161,0.401727855,0.155428573,0.369721949,0.406652391,0.224429011,0.369963378,1.10532546,0.849547505,0.923935115,0.850206614,0.902310967,0.978046119,0.281829387,0.30879122,0.379921257,0.360970676,0.242738575,0.685219574,0.345538489
YLR268W,1.156640172,1.047398806,1.08286047,0.887514114,0.679012358,0.72004354,0.827735603,0.748171389,1.039951563,0.899103165,1.37214613,1.131979704,0.93111372,1.052272797,0.91196388,0.702054799,1.071348906,0.684693873,0.717896819,0.984881163,1.042285681,1.231719851,1.138411999,0.865938425,1.15995121,0.945562184,0.975113094,0.976673484,0.619834721,0.815126061,0.84083426,1.135970354,0.815384626,1.133858204,1.237613678,1.162863016,0.965164551,0.183557317
YLR269C,0.040862657,0.038150288,0.054483544,0.055118114,0.0976431,0.037037037,0.071505956,0.013584116,0.037530266,0.019058298,0.050228313,0.041624364,0.019517798,0.011363637,0.073363431,0.045662101,0.085841693,0.036734693,0.021233568,0.008639309,0.012571429,0.036045313,0.025751075,0.007944389,0.023199024,0.0556213,0.01923077,0.021298174,0.014462809,0.075630255,0.070252471,0.043263286,0.045054946,0.039370079,0.008088979,0.030082988,0.038529155,0.023013946
YLR270W,4.026106834,8.524855614,7.23836565,6.957255363,6.342311859,5.892157078,5.318526268,4.496342659,0.814770043,2.343049526,1.910958886,2.214213133,4.021813869,8.164772987,6.674943924,5.591324329,5.319955349,4.965306282,4.835186958,2.761338949,3.695999861,3.09680748,2.387339115,2.158887863,4.376068592,6.844970703,6.600678921,5.832657337,4.708677292,5.175420284,5.547749996,2.066748857,3.21208787,3.212598324,2.418604612,2.759335995,4.514116352,1.916165949
YLR271W,0.676503956,0.535260081,0.528944373,0.544431984,0.419753134,0.538126349,0.591549277,0.516196489,0.11380145,0.276905864,0.353881299,0.337055832,0.57634908,0.5715909,0.521444678,0.707762599,0.950947642,0.574489772,0.529828072,0.478401721,0.322285712,0.404737353,0.357296139,0.306852043,0.587301552,0.643787026,0.584841669,0.643002093,0.804752052,0.692226946,0.541163564,0.283065498,0.354945064,0.470472425,0.334681451,0.379667997,0.50150842,0.163290688
YLR272C,0.933030605,0.646242797,0.657207727,0.660292506,0.632996678,0.498910666,0.561213374,0.501567423,0.990314841,0.758968592,1.065068603,1.043654799,0.810562611,0.585227311,0.567720056,0.602739751,0.740245283,0.447959185,0.630940318,0.692224622,0.650285721,1.217301726,1.139485002,1.141012907,1.069597125,0.678106487,0.583710432,0.530425966,0.450413197,0.549369752,0.565312862,0.867737889,0.668131888,1.381889701,1.288169861,1.163900256,0.776998292,0.258610611
YLR273C,0.716231525,2.298265934,3.367763996,2.712036133,2.195286274,2.452069759,1.981581688,1.856844306,0.509685218,1.427130103,0.769406438,0.682233453,0.908151567,2.492045641,2.574492216,2.335616589,2.620958805,1.816326499,2.006066561,1.305615544,1.811428547,1.091658115,0.733905613,0.576961279,1.335775375,2.331361055,2.398190022,1.725152254,1.833677649,1.982142925,2.031833172,0.592088997,2.072527647,1.014763713,0.737108171,0.585062206,1.663373472,0.758930578
YLR232W,0.223609552,0.149132937,0.198637918,0.220472455,0.414141446,0.173202604,0.204767048,0.271682352,0.196125925,0.152466387,0.204337895,0.147208124,0.300803691,0.251136363,0.232505649,0.204337895,0.196209595,0.217346922,0.220424652,0.166306689,0.242285714,0.140061796,0.151287556,0.149950355,0.230769232,0.186982259,0.149321273,0.173427999,0.165289253,0.189075634,0.249176741,0.169344857,0.149450555,0.196850389,0.119312435,0.108921155,0.197676758,0.055928872
YLR233C,0.388195246,0.37109825,0.449489206,0.292463452,0.291806966,0.144880176,0.210184172,0.236154661,0.05447942,0.353139043,0.210045666,0.170558363,0.424799114,0.3659091,0.296839714,0.297945201,0.314381272,0.141836733,0.211324558,0.143628508,0.387428582,0.369721949,0.312231749,0.242303878,0.473748475,0.444970399,0.315610856,0.257606506,0.168388411,0.271008402,0.300768405,0.034610629,0.206593409,0.253937006,0.328614742,0.270746887,0.277984697,0.104060321
YLR234W,0.418842256,0.334104031,0.552780926,0.456692904,0.361391723,0.303921551,0.421451777,0.406478614,0.1101695,0.375560552,0.581050277,0.535025358,0.725602806,0.367045462,0.386004508,0.206621006,0.698996663,0.339795917,0.527805865,0.465442747,0.328000009,0.527291477,0.538626611,0.44488579,0.590964615,0.715976357,0.47285068,0.376267761,0.300619841,0.377100855,0.439077944,0.330037087,0.458241791,0.392716557,0.483316451,0.568464696,0.442200638,0.130458404
YLR235C,0.304199755,0.202312142,0.459704876,0.290213734,0.29854098,0.321350753,0.322860211,0.301985383,0.094430998,0.210762337,0.310502291,0.19187817,0.3030999,0.343181849,0.327313751,0.059360731,0.258639932,0.133673474,0.266936272,0.236501068,0.205714285,0.226570547,0.167381972,0.135054618,0.291819304,0.353846163,0.381221741,0.233265728,0.233471081,0.233193293,0.42041713,0.173053145,0.218681321,0.168307096,0.192113236,0.151452273,0.250639209,0.087518781
YLR235C,0.179341659,0.221965328,0.233825207,0.150731161,0.19640854,0.103485838,0.175514624,0.1786834,0.069007263,0.150224224,0.04109589,0.03248731,0.183696911,0.200000003,0.16027087,0.052511416,0.236343384,0.200000003,0.152679473,0.061555073,0.023999998,0.038105045,0.14592275,0.101290964,0.173382178,0.201183438,0.179864258,0.129817456,0.139462814,0.213235289,0.051591657,0.088998757,0.135164842,0.123031497,0.163801819,0.02385892,0.136459424,0.063537534
YLR236C,0.186152101,0.193063587,0.123723038,0.105736777,0.063973062,0.250544667,0.212351024,0.218390808,0.0811138,0.069506727,0.126712337,0.150253803,0.197474182,0.142045453,0.185101569,0.300228298,0.263099223,0.187755093,0.0728008,0.129589632,0.239999995,0.088568486,0.06223176,0.111221448,0.103785105,0.191715986,0.113122173,0.160243422,0.146694213,0.178571433,0.200878158,0.128553763,0.140659347,0.177165359,0.142568246,0.131742731,0.154926045,0.057975457
YLR237W,12.51645851,13.17687893,17.07037544,30.58942604,37.87654495,37.44008636,36.67713928,41.66980362,70.93099213,24.01906013,21.32876778,20.23756409,17.36050606,12.77954578,19.77878189,27.69406509,34.01895142,33.70918274,30.6258831,58.33369446,48.05828476,20.78681755,27.87553596,20.69513512,14.62637424,12.61183357,17.88461494,19.09127808,28.54855347,30.09453964,44.0032959,75.75401306,32.17802048,18.39862251,22.55308342,20.41908646,29.20591103,15.0897896
YLR238W,1.481271267,1.694797754,1.606129408,1.453318357,1.245791316,1.290849686,1.231852531,1.22048068,1.121065378,1.032511234,1.287671328,1.184771538,1.199770451,1.549999952,1.457110643,1.243150711,1.609810472,1.195918322,1.238624811,1.470842242,1.595428586,1.332646608,1.315450668,1.468718886,1.327228308,1.330177546,1.411764741,1.12068975,1.049586773,1.130252123,1.350164652,1.540172935,1.413186908,1.320866108,1.36198175,1.264522791,1.337460478,0.163304252
YLR239C,4.224744797,3.107514143,2.239500523,1.852643371,1.519640803,1.409585953,1.651137471,1.419017792,0.808716774,2.943946362,3.203196526,2.97461915,4.032147408,2.488636494,1.641083479,1.019406438,1.314381242,1.42040813,1.498483181,1.42116642,2.497142792,3.450051308,3.361587763,3.505461931,4.073260307,2.802366972,1.978506804,0.987829685,1.184917331,1.297268987,1.668496251,1.008652568,2.162637472,3.135826826,3.261880636,3.544605732,2.280846384,0.999946997
YLR240W,2.905788898,2.789595366,2.27922821,2.703037262,2.398428917,2.362745047,2.399783134,1.908046126,0.932203412,1.598654866,1.602739692,2.044669867,2.897818804,2.595454454,2.848758459,1.82876718,2.424749136,2.054081678,2.057633877,1.845572233,2.599999905,2.298660994,2.183476448,2.21449852,2.398046255,2.769230843,2.518099785,2.080121756,2.160124063,1.972689152,2.4083426,1.503090143,1.894505501,2.258858204,2.240647078,2.325726032,2.230663164,0.420890859
YLR241W,3.466515303,3.941040277,3.788876057,4.079865456,3.875420809,4.038126469,3.351028919,3.007314444,0.972155035,2.162556171,2.02397275,2.335025311,2.89667058,3.470454693,3.348758459,3.004566431,3.596432686,3.059183598,3.126390219,2.457883358,2.516571283,2.783727884,2.698497772,2.176762581,2.870573997,3.185798883,3.5067873,3.277890682,3.232437849,2.842437029,3.203073502,1.762669921,2.141758204,2.748031616,2.453993797,2.511410713,2.94207389,0.674776455
YLR242C,0.359818399,0.361849695,0.363223612,0.335208088,0.400673419,0.351851851,0.343445271,0.417972833,0.582324445,0.291479826,0.328767121,0.354314715,0.397244543,0.37045455,0.389390498,0.485159814,0.42363435,0.448979586,0.444893807,0.412526995,0.250285715,0.319258481,0.401287556,0.313803375,0.401709437,0.305325449,0.358597308,0.434077084,0.349173546,0.411764711,0.233808994,0.487020999,0.194505513,0.268700778,0.367037386,0.315352678,0.368747845,0.074291957
YLR243W,1.467650414,1.365317822,1.990919352,1.877390265,1.636363745,1.632897496,2.028168917,2.803552628,7.049636841,1.831838608,1.589041114,1.849746108,1.497129798,1.535227418,1.590293407,1.780821919,1.534002304,1.496938705,2.382204294,5.872570038,2.659428596,1.906282187,1.67381978,1.882820368,1.820512891,1.983432055,2.052036285,1.502028584,1.525826335,1.615546346,2.409440279,7.117428303,1.639560461,1.778543234,1.800808907,1.877593279,2.22380053,1.390813839
YLR244C,0.791146398,1.017341018,1.129398465,1.311586022,1.306397438,1.187363863,1.538461447,1.85266459,5.579903126,1.078475356,0.977168977,1.470050812,0.719862282,0.960227311,1.189616203,0.523972631,0.87179482,1.330612183,1.64408493,4.724621773,2.902857065,1.809474707,1.666308999,1.587884784,0.890109897,0.944378734,0.980769217,1.213995934,1.092975259,1.148109317,1.937431455,6.024721622,1.10659337,1.611220479,1.657229424,1.31327796,1.641446885,1.232091381
YLR245C,1.137343884,1.128323674,1.26787734,1.281214833,1.462401867,1.13398695,1.15817976,1.602925777,1.853510976,0.859865487,0.687214613,1.21218276,1.258323789,1.4284091,1.27990973,0.587899566,1.513935328,1.003061295,1.296258807,2.87149024,1.620571494,1.15550971,1.671673894,1.510427117,1.124542117,0.998816609,1.160633445,1.251521349,1.126033068,1.176470637,1.351262331,2.906056881,1.08571434,1.11811018,1.333670259,1.273858905,1.330255225,0.452169482
YLR246W,1.620885372,1.309826612,2.044267893,1.673790812,1.746352553,1.772331119,1.114842892,1.586206913,1.656174421,1.168161511,1.371004581,1.493401051,1.977038026,1.786363602,1.243792295,0.813926995,1.350055695,1.305101991,1.908998966,2.160907269,2.033142805,1.86405766,1.640557885,1.303872943,1.347985387,1.850887537,1.764705896,1.472616673,1.419421434,1.381302595,1.870471954,1.555006146,1.806593418,1.356299281,1.619817853,1.502074599,1.580340129,0.292453323
YLR247C,2.977298498,3.034682035,2.074914932,3.35208106,3.455667973,2.70806098,2.858071327,3.108673096,1.427360773,2.563901424,2.296803713,2.111675024,3.104477644,2.87954545,1.576749325,1.73744297,2.395763636,2.34795928,3.294236422,1.487040997,3.077714205,2.607620955,2.339055777,1.756703019,1.969475031,2.850887537,3.0067873,2.47870183,2.748966932,1.799369812,2.714599371,0.734239757,2.235164881,1.65748024,2.079878569,2.350622416,2.422213172,0.621826412
YLR248W,8.047673225,7.463583469,6.734392643,8.988751411,9.419753075,8.197167397,9.065005302,7.768025398,8.376513481,8.098655701,5.619863033,5.975634098,9.818599701,7.831818581,5.101580143,7.192922115,6.635451794,5.454081535,7.491405487,7.941684723,10.8239994,7.754891872,7.424892902,5.956305981,8.724054337,6.571597576,8.311086655,6.924949646,6.885330677,6.069327831,8.754117012,6.835598946,9.883517265,6.917322636,6.632962227,7.245850086,7.581621316,1.303096514
YLR249W,35.21680069,11.35606861,18.47332573,23.06861687,25.68911362,24.91394424,32.93174362,38.73040771,76.51937103,44.65807343,39.95548248,39.78781891,39.82548904,13.93636417,14.67494297,22.71232986,20.347826,19.34897804,30.86349678,55.32937241,42.93257141,34.64778519,40.04935837,35.4240303,26.50427246,13.79881668,21.60972977,18.43306351,20.21384239,25.43487358,34.78814697,60.18170547,41.17472458,31.94980431,37.14964676,40.0943985,32.02017601,13.67650416
